job_id,posting_date,application_deadline,days_to_deadline,verified_post,screening_process,application_method,view_count,fraudulent
4584,2024-03-24,2024-04-03,10,True,None,Unspecified,183,0
4585,2024-03-25,2024-03-29,4,True,None,Third-party,18,0
4586,2024-03-26,2024-04-03,8,False,Unclear,Email,66,0
4587,2024-03-27,2024-04-02,6,True,None,Unspecified,80,0
4588,2024-03-28,2024-04-06,9,False,Unclear,Unspecified,74,0
4589,2024-03-29,2024-04-02,4,True,Unclear,Third-party,25,0
4590,2024-03-30,2024-04-25,26,True,None,Email,4741,1
4591,2024-01-01,2024-01-09,8,True,None,Email,81,0
4592,2024-01-02,2024-01-07,5,False,None,Email,288,0
4593,2024-01-03,2024-01-07,4,False,Unclear,Third-party,85,0
4594,2024-01-04,2024-02-03,30,True,Interview,LinkedIn,1466,1
4595,2024-01-05,2024-02-15,41,True,None,LinkedIn,1055,1
4596,2024-01-06,2024-01-12,6,False,None,Third-party,80,0
4597,2024-01-07,2024-01-13,6,False,Unclear,Email,102,0
4598,2024-01-08,2024-01-12,4,False,Unclear,Third-party,287,0
4599,2024-01-09,2024-01-19,10,False,Unclear,Email,246,0
4600,2024-01-10,2024-02-09,30,True,None,LinkedIn,4517,1
4601,2024-01-11,2024-01-15,4,False,Unclear,Unspecified,76,0
4602,2024-01-12,2024-01-22,10,True,Unclear,Third-party,175,0
4603,2024-01-13,2024-01-21,8,False,Unclear,Third-party,146,0
4604,2024-01-14,2024-01-18,4,False,None,Unspecified,174,0
4605,2024-01-15,2024-01-23,8,False,Unclear,Unspecified,116,0
4606,2024-01-16,2024-02-14,29,True,Interview,LinkedIn,3914,1
4607,2024-01-17,2024-01-25,8,False,Unclear,Email,58,0
4608,2024-01-18,2024-02-18,31,False,None,LinkedIn,797,1
4609,2024-01-19,2024-01-28,9,False,Unclear,Third-party,92,0
4610,2024-01-20,2024-01-27,7,True,None,Third-party,206,0
4611,2024-01-21,2024-01-25,4,False,Unclear,Email,35,0
4612,2024-01-22,2024-01-30,8,True,None,Unspecified,163,0
4613,2024-01-23,2024-01-31,8,False,Unclear,Third-party,12,0
4614,2024-01-24,2024-01-27,3,False,Unclear,Third-party,250,0
4615,2024-01-25,2024-02-02,8,False,Unclear,Third-party,132,0
4616,2024-01-26,2024-02-04,9,True,None,Third-party,245,0
4617,2024-01-27,2024-01-30,3,False,Unclear,Email,101,0
4618,2024-01-28,2024-02-02,5,False,None,Email,20,0
4619,2024-01-29,2024-02-02,4,False,None,Unspecified,104,0
4620,2024-01-30,2024-02-08,9,True,Unclear,Third-party,53,0
4621,2024-01-31,2024-02-05,5,False,None,Unspecified,270,0
4622,2024-02-01,2024-02-04,3,False,None,Unspecified,106,0
4623,2024-02-02,2024-02-12,10,False,None,Email,241,0
4624,2024-02-03,2024-02-11,8,False,Unclear,Third-party,16,0
4625,2024-02-04,2024-02-13,9,False,None,Unspecified,230,0
4626,2024-02-05,2024-02-11,6,False,None,Email,16,0
4627,2024-02-06,2024-02-16,10,False,Unclear,Unspecified,178,0
4628,2024-02-07,2024-02-11,4,False,Unclear,Unspecified,237,0
4629,2024-02-08,2024-02-11,3,False,Unclear,Email,167,0
4630,2024-02-09,2024-02-16,7,False,None,Email,283,0
4631,2024-02-10,2024-02-16,6,True,None,Email,37,0
4632,2024-02-11,2024-02-14,3,True,Unclear,Unspecified,269,0
4633,2024-02-12,2024-02-21,9,False,None,Email,62,0
4634,2024-02-13,2024-02-22,9,False,Unclear,Unspecified,68,0
4635,2024-02-14,2024-02-21,7,True,Unclear,Third-party,197,0
4636,2024-02-15,2024-02-21,6,True,None,Email,252,0
4637,2024-02-16,2024-02-21,5,True,Unclear,Email,222,0
4638,2024-02-17,2024-02-27,10,False,None,Third-party,26,0
4639,2024-02-18,2024-02-26,8,False,None,Third-party,283,0
4640,2024-02-19,2024-02-27,8,False,None,Third-party,256,0
4641,2024-02-20,2024-02-27,7,False,Unclear,Email,103,0
4642,2024-02-21,2024-03-02,10,False,Unclear,Third-party,194,0
4643,2024-02-22,2024-03-01,8,False,None,Third-party,145,0
4644,2024-02-23,2024-03-03,9,False,None,Third-party,187,0
4645,2024-02-24,2024-03-05,10,False,None,Email,210,0
4646,2024-02-25,2024-03-04,8,False,Unclear,Third-party,114,0
4647,2024-02-26,2024-03-01,4,False,None,Unspecified,220,0
4648,2024-02-27,2024-03-08,10,False,Unclear,Third-party,179,0
4649,2024-02-28,2024-03-03,4,False,Unclear,Third-party,56,0
4650,2024-02-29,2024-03-07,7,False,None,Unspecified,7,0
4651,2024-03-01,2024-03-23,22,True,Form,Company Website,3625,1
4652,2024-03-02,2024-03-08,6,True,None,Third-party,168,0
4653,2024-03-03,2024-03-11,8,False,None,Third-party,171,0
4654,2024-03-04,2024-03-08,4,False,Unclear,Unspecified,157,0
4655,2024-03-05,2024-03-10,5,False,None,Email,188,0
4656,2024-03-06,2024-03-11,5,True,None,Email,263,0
4657,2024-03-07,2024-03-11,4,True,None,Email,265,0
4658,2024-03-08,2024-03-13,5,False,Unclear,Unspecified,180,0
4659,2024-03-09,2024-03-17,8,False,None,Email,190,0
4660,2024-03-10,2024-03-20,10,False,None,Third-party,209,0
4661,2024-03-11,2024-04-25,45,False,None,Email,3045,1
4662,2024-03-12,2024-03-17,5,False,Unclear,Email,188,0
4663,2024-03-13,2024-03-23,10,False,None,Unspecified,247,0
4664,2024-03-14,2024-03-17,3,False,None,Third-party,72,0
4665,2024-03-15,2024-03-18,3,True,None,Third-party,247,0
4666,2024-03-16,2024-03-21,5,False,Unclear,Third-party,44,0
4667,2024-03-17,2024-03-21,4,True,Unclear,Email,65,0
4668,2024-03-18,2024-03-24,6,False,None,Unspecified,253,0
4669,2024-03-19,2024-04-29,41,True,Interview,Email,3167,1
4670,2024-03-20,2024-03-28,8,False,None,Third-party,190,0
4671,2024-03-21,2024-03-26,5,True,None,Third-party,84,0
4672,2024-03-22,2024-03-28,6,False,None,Third-party,59,0
4673,2024-03-23,2024-03-31,8,True,Unclear,Unspecified,208,0
4674,2024-03-24,2024-03-31,7,True,None,Unspecified,137,0
4675,2024-03-25,2024-03-29,4,False,Unclear,Third-party,214,0
4676,2024-03-26,2024-04-18,23,True,Technical Test,Email,2274,1
4677,2024-03-27,2024-03-31,4,False,Unclear,Unspecified,209,0
4678,2024-03-28,2024-04-07,10,False,Unclear,Unspecified,27,0
4679,2024-03-29,2024-04-08,10,True,Unclear,Third-party,247,0
4680,2024-03-30,2024-04-09,10,False,Unclear,Email,298,0
4681,2024-01-01,2024-01-28,27,True,Interview,LinkedIn,1321,1
4682,2024-01-02,2024-01-06,4,True,Unclear,Unspecified,159,0
4683,2024-01-03,2024-01-11,8,True,Unclear,Email,225,0
4684,2024-01-04,2024-01-14,10,True,Unclear,Email,132,0
4685,2024-01-05,2024-01-11,6,False,Unclear,Unspecified,249,0
4686,2024-01-06,2024-01-11,5,False,None,Email,26,0
4687,2024-01-07,2024-01-13,6,True,None,Unspecified,184,0
4688,2024-01-08,2024-01-13,5,False,Unclear,Unspecified,123,0
4689,2024-01-09,2024-01-16,7,False,Unclear,Email,146,0
4690,2024-01-10,2024-01-15,5,False,Unclear,Unspecified,141,0
4691,2024-01-11,2024-01-20,9,False,Unclear,Unspecified,118,0
4692,2024-01-12,2024-01-18,6,False,None,Unspecified,133,0
4693,2024-01-13,2024-01-22,9,True,None,Email,167,0
4694,2024-01-14,2024-01-23,9,False,Unclear,Third-party,13,0
4695,2024-01-15,2024-01-20,5,False,Unclear,Email,158,0
4696,2024-01-16,2024-02-11,26,True,None,Company Website,3145,1
4697,2024-01-17,2024-01-26,9,True,Unclear,Third-party,112,0
4698,2024-01-18,2024-01-22,4,False,None,Email,287,0
4699,2024-01-19,2024-01-26,7,False,None,Unspecified,43,0
4700,2024-01-20,2024-01-24,4,True,None,Email,176,0
4701,2024-01-21,2024-01-31,10,True,Unclear,Unspecified,131,0
4702,2024-01-22,2024-01-28,6,False,None,Unspecified,41,0
4703,2024-01-23,2024-01-28,5,True,None,Unspecified,11,0
4704,2024-01-24,2024-01-27,3,False,Unclear,Email,48,0
4705,2024-01-25,2024-02-01,7,False,None,Unspecified,289,0
4706,2024-01-26,2024-01-29,3,False,None,Third-party,224,0
4707,2024-01-27,2024-02-05,9,False,None,Third-party,243,0
4708,2024-01-28,2024-02-03,6,True,Unclear,Third-party,212,0
4709,2024-01-29,2024-02-08,10,False,Unclear,Unspecified,279,0
4710,2024-01-30,2024-02-07,8,False,None,Third-party,225,0
4711,2024-01-31,2024-02-08,8,False,Unclear,Email,219,0
4712,2024-02-01,2024-02-06,5,False,Unclear,Third-party,191,0
4713,2024-02-02,2024-02-12,10,False,Unclear,Email,171,0
4714,2024-02-03,2024-02-10,7,True,Unclear,Email,146,0
4715,2024-02-04,2024-02-13,9,False,Unclear,Third-party,147,0
4716,2024-02-05,2024-02-08,3,False,Unclear,Third-party,162,0
4717,2024-02-06,2024-02-10,4,True,Unclear,Unspecified,237,0
4718,2024-02-07,2024-02-16,9,False,None,Third-party,69,0
4719,2024-02-08,2024-02-15,7,False,None,Email,126,0
4720,2024-02-09,2024-02-17,8,False,Unclear,Third-party,26,0
4721,2024-02-10,2024-02-17,7,True,None,Third-party,263,0
4722,2024-02-11,2024-02-20,9,True,Unclear,Email,269,0
4723,2024-02-12,2024-02-17,5,False,Unclear,Third-party,275,0
4724,2024-02-13,2024-02-18,5,True,None,Email,66,0
4725,2024-02-14,2024-02-21,7,False,Unclear,Email,5,0
4726,2024-02-15,2024-02-21,6,True,None,Third-party,293,0
4727,2024-02-16,2024-02-23,7,False,None,Unspecified,238,0
4728,2024-02-17,2024-02-22,5,False,Unclear,Email,121,0
4729,2024-02-18,2024-02-22,4,False,None,Email,300,0
4730,2024-02-19,2024-02-25,6,True,None,Third-party,286,0
4731,2024-02-20,2024-02-27,7,True,Unclear,Email,14,0
4732,2024-02-21,2024-03-01,9,True,Unclear,Email,194,0
4733,2024-02-22,2024-03-03,10,False,None,Email,241,0
4734,2024-02-23,2024-02-29,6,False,None,Unspecified,138,0
4735,2024-02-24,2024-02-29,5,True,None,Third-party,235,0
4736,2024-02-25,2024-03-02,6,False,None,Unspecified,6,0
4737,2024-02-26,2024-03-07,10,False,Unclear,Email,154,0
4738,2024-02-27,2024-04-06,39,True,None,LinkedIn,1694,1
4739,2024-02-28,2024-03-03,4,False,None,Unspecified,101,0
4740,2024-02-29,2024-03-06,6,False,None,Unspecified,202,0
4741,2024-03-01,2024-03-09,8,False,Unclear,Third-party,95,0
4742,2024-03-02,2024-03-05,3,False,None,Unspecified,221,0
4743,2024-03-03,2024-03-12,9,False,Unclear,Unspecified,30,0
4744,2024-03-04,2024-04-03,30,True,Form,LinkedIn,2094,1
4745,2024-03-05,2024-03-15,10,False,None,Unspecified,11,0
4746,2024-03-06,2024-03-13,7,False,None,Unspecified,168,0
4747,2024-03-07,2024-03-10,3,False,Unclear,Third-party,116,0
4748,2024-03-08,2024-03-11,3,False,Unclear,Third-party,63,0
4749,2024-03-09,2024-03-12,3,False,Unclear,Unspecified,274,0
4750,2024-03-10,2024-04-10,31,True,Technical Test,Email,2611,1
4751,2024-03-11,2024-03-19,8,True,None,Email,282,0
4752,2024-03-12,2024-03-18,6,False,None,Email,74,0
4753,2024-03-13,2024-03-22,9,False,None,Email,250,0
4754,2024-03-14,2024-03-18,4,False,Unclear,Email,87,0
4755,2024-03-15,2024-03-19,4,False,None,Unspecified,12,0
4756,2024-03-16,2024-03-22,6,False,None,Third-party,159,0
4757,2024-03-17,2024-03-20,3,True,None,Unspecified,138,0
4758,2024-03-18,2024-03-22,4,False,None,Email,139,0
4759,2024-03-19,2024-03-22,3,False,Unclear,Email,171,0
4760,2024-03-20,2024-03-25,5,False,Unclear,Third-party,294,0
4761,2024-03-21,2024-03-31,10,False,None,Unspecified,291,0
4762,2024-03-22,2024-04-22,31,True,Form,Email,3591,1
4763,2024-03-23,2024-04-01,9,False,None,Email,194,0
4764,2024-03-24,2024-03-30,6,True,Unclear,Third-party,113,0
4765,2024-03-25,2024-04-02,8,False,Unclear,Third-party,97,0
4766,2024-03-26,2024-03-30,4,False,None,Third-party,210,0
4767,2024-03-27,2024-04-03,7,False,None,Unspecified,158,0
4768,2024-03-28,2024-04-03,6,True,Unclear,Email,16,0
4769,2024-03-29,2024-04-05,7,False,None,Email,19,0
4770,2024-03-30,2024-04-06,7,False,Unclear,Unspecified,163,0
4771,2024-01-01,2024-01-04,3,False,None,Unspecified,29,0
4772,2024-01-02,2024-01-06,4,False,None,Email,103,0
4773,2024-01-03,2024-02-07,35,True,Form,Company Website,2478,1
4774,2024-01-04,2024-01-14,10,False,None,Email,71,0
4775,2024-01-05,2024-01-14,9,False,None,Email,72,0
4776,2024-01-06,2024-01-11,5,True,Unclear,Unspecified,90,0
4777,2024-01-07,2024-01-14,7,True,Unclear,Unspecified,144,0
4778,2024-01-08,2024-01-15,7,False,Unclear,Third-party,107,0
4779,2024-01-09,2024-01-13,4,True,None,Email,148,0
4780,2024-01-10,2024-01-19,9,False,Unclear,Email,124,0
4781,2024-01-11,2024-01-19,8,False,Unclear,Unspecified,113,0
4782,2024-01-12,2024-01-15,3,True,None,Third-party,26,0
4783,2024-01-13,2024-01-20,7,True,Unclear,Unspecified,294,0
4784,2024-01-14,2024-01-17,3,False,None,Unspecified,92,0
4785,2024-01-15,2024-01-24,9,False,Unclear,Third-party,7,0
4786,2024-01-16,2024-01-24,8,False,None,Unspecified,269,0
4787,2024-01-17,2024-01-22,5,False,None,Third-party,95,0
4788,2024-01-18,2024-01-26,8,False,Unclear,Unspecified,135,0
4789,2024-01-19,2024-01-27,8,True,None,Unspecified,39,0
4790,2024-01-20,2024-01-26,6,True,None,Third-party,147,0
4791,2024-01-21,2024-01-30,9,False,None,Third-party,102,0
4792,2024-01-22,2024-02-01,10,False,None,Third-party,61,0
4793,2024-01-23,2024-01-26,3,False,None,Email,212,0
4794,2024-01-24,2024-01-28,4,True,Unclear,Email,193,0
4795,2024-01-25,2024-02-01,7,True,None,Unspecified,204,0
4796,2024-01-26,2024-01-29,3,True,Unclear,Third-party,100,0
4797,2024-01-27,2024-02-06,10,True,None,Third-party,97,0
4798,2024-01-28,2024-02-03,6,True,Unclear,Unspecified,285,0
4799,2024-01-29,2024-02-01,3,False,Unclear,Email,45,0
4800,2024-01-30,2024-02-06,7,False,None,Unspecified,188,0
4801,2024-01-31,2024-02-06,6,False,Unclear,Unspecified,137,0
4802,2024-02-01,2024-02-05,4,False,Unclear,Unspecified,233,0
4803,2024-02-02,2024-02-07,5,False,Unclear,Unspecified,30,0
4804,2024-02-03,2024-02-08,5,False,Unclear,Unspecified,155,0
4805,2024-02-04,2024-03-10,35,True,Form,LinkedIn,1566,1
4806,2024-02-05,2024-02-13,8,True,Unclear,Unspecified,31,0
4807,2024-02-06,2024-02-15,9,False,None,Third-party,149,0
4808,2024-02-07,2024-03-08,30,True,Interview,Company Website,4107,1
4809,2024-02-08,2024-02-11,3,False,Unclear,Unspecified,29,0
4810,2024-02-09,2024-02-15,6,True,None,Unspecified,107,0
4811,2024-02-10,2024-02-16,6,True,Unclear,Unspecified,49,0
4812,2024-02-11,2024-03-08,26,True,Interview,LinkedIn,4942,1
4813,2024-02-12,2024-02-21,9,True,Unclear,Email,27,0
4814,2024-02-13,2024-02-16,3,False,None,Email,145,0
4815,2024-02-14,2024-02-21,7,True,None,Unspecified,246,0
4816,2024-02-15,2024-02-21,6,True,None,Unspecified,127,0
4817,2024-02-16,2024-02-22,6,False,None,Email,234,0
4818,2024-02-17,2024-02-24,7,False,Unclear,Email,170,0
4819,2024-02-18,2024-02-27,9,False,Unclear,Third-party,247,0
4820,2024-02-19,2024-02-25,6,False,Unclear,Unspecified,145,0
4821,2024-02-20,2024-02-23,3,False,Unclear,Third-party,298,0
4822,2024-02-21,2024-02-28,7,False,None,Email,173,0
4823,2024-02-22,2024-02-25,3,False,None,Third-party,61,0
4824,2024-02-23,2024-03-03,9,True,None,Email,99,0
4825,2024-02-24,2024-02-27,3,True,None,Unspecified,125,0
4826,2024-02-25,2024-02-28,3,False,Unclear,Email,262,0
4827,2024-02-26,2024-03-01,4,False,None,Unspecified,194,0
4828,2024-02-27,2024-03-04,6,True,None,Unspecified,125,0
4829,2024-02-28,2024-03-04,5,False,Unclear,Third-party,107,0
4830,2024-02-29,2024-03-10,10,True,Unclear,Third-party,26,0
4831,2024-03-01,2024-03-05,4,False,Unclear,Third-party,205,0
4832,2024-03-02,2024-03-10,8,False,None,Unspecified,253,0
4833,2024-03-03,2024-04-11,39,True,Technical Test,Company Website,525,1
4834,2024-03-04,2024-03-09,5,True,None,Unspecified,275,0
4835,2024-03-05,2024-03-10,5,True,Unclear,Email,194,0
4836,2024-03-06,2024-03-11,5,False,Unclear,Third-party,187,0
4837,2024-03-07,2024-03-17,10,True,None,Unspecified,168,0
4838,2024-03-08,2024-03-13,5,False,None,Unspecified,215,0
4839,2024-03-09,2024-03-19,10,False,Unclear,Third-party,49,0
4840,2024-03-10,2024-03-19,9,True,Unclear,Email,298,0
4841,2024-03-11,2024-03-18,7,False,Unclear,Email,258,0
4842,2024-03-12,2024-03-22,10,False,None,Email,32,0
4843,2024-03-13,2024-03-18,5,False,Unclear,Email,165,0
4844,2024-03-14,2024-03-22,8,False,Unclear,Email,190,0
4845,2024-03-15,2024-03-19,4,True,None,Third-party,212,0
4846,2024-03-16,2024-03-23,7,False,Unclear,Unspecified,240,0
4847,2024-03-17,2024-03-25,8,False,None,Third-party,87,0
4848,2024-03-18,2024-03-22,4,True,Unclear,Email,260,0
4849,2024-03-19,2024-03-27,8,False,None,Email,278,0
4850,2024-03-20,2024-03-24,4,False,None,Email,300,0
4851,2024-03-21,2024-03-31,10,True,Unclear,Unspecified,87,0
4852,2024-03-22,2024-03-30,8,False,Unclear,Third-party,113,0
4853,2024-03-23,2024-04-02,10,True,Unclear,Unspecified,122,0
4854,2024-03-24,2024-04-03,10,False,None,Unspecified,62,0
4855,2024-03-25,2024-03-29,4,False,None,Third-party,167,0
4856,2024-03-26,2024-03-30,4,True,Unclear,Email,266,0
4857,2024-03-27,2024-03-30,3,False,Unclear,Unspecified,224,0
4858,2024-03-28,2024-04-02,5,True,Unclear,Email,278,0
4859,2024-03-29,2024-04-02,4,False,Unclear,Email,61,0
4860,2024-03-30,2024-04-05,6,True,None,Email,237,0
4861,2024-01-01,2024-01-04,3,False,Unclear,Third-party,90,0
4862,2024-01-02,2024-01-07,5,False,None,Unspecified,240,0
4863,2024-01-03,2024-01-08,5,False,None,Unspecified,180,0
4864,2024-01-04,2024-01-12,8,False,Unclear,Unspecified,76,0
4865,2024-01-05,2024-01-08,3,False,Unclear,Third-party,168,0
4866,2024-01-06,2024-01-15,9,False,Unclear,Email,67,0
4867,2024-01-07,2024-01-11,4,False,Unclear,Email,137,0
4868,2024-01-08,2024-01-14,6,True,Unclear,Third-party,278,0
4869,2024-01-09,2024-01-13,4,False,Unclear,Third-party,171,0
4870,2024-01-10,2024-01-19,9,True,None,Email,145,0
4871,2024-01-11,2024-01-21,10,True,Unclear,Third-party,25,0
4872,2024-01-12,2024-01-20,8,False,Unclear,Unspecified,216,0
4873,2024-01-13,2024-01-17,4,True,Unclear,Unspecified,185,0
4874,2024-01-14,2024-01-19,5,False,Unclear,Third-party,28,0
4875,2024-01-15,2024-01-20,5,False,Unclear,Third-party,171,0
4876,2024-01-16,2024-01-20,4,False,None,Email,220,0
4877,2024-01-17,2024-01-22,5,False,Unclear,Unspecified,176,0
4878,2024-01-18,2024-01-23,5,True,None,Unspecified,208,0
4879,2024-01-19,2024-01-28,9,False,None,Unspecified,215,0
4880,2024-01-20,2024-01-26,6,False,None,Email,119,0
4881,2024-01-21,2024-01-27,6,False,None,Email,295,0
4882,2024-01-22,2024-02-01,10,False,Unclear,Email,266,0
4883,2024-01-23,2024-01-27,4,False,None,Email,246,0
4884,2024-01-24,2024-02-01,8,True,Unclear,Email,150,0
4885,2024-01-25,2024-02-04,10,True,Unclear,Unspecified,63,0
4886,2024-01-26,2024-01-30,4,False,Unclear,Unspecified,212,0
4887,2024-01-27,2024-02-04,8,False,Unclear,Email,130,0
4888,2024-01-28,2024-02-02,5,False,None,Third-party,161,0
4889,2024-01-29,2024-02-08,10,True,None,Third-party,239,0
4890,2024-01-30,2024-02-05,6,True,Unclear,Email,280,0
4891,2024-01-31,2024-02-07,7,False,None,Third-party,71,0
4892,2024-02-01,2024-02-07,6,False,Unclear,Unspecified,69,0
4893,2024-02-02,2024-02-05,3,True,None,Third-party,133,0
4894,2024-02-03,2024-02-08,5,True,None,Email,58,0
4895,2024-02-04,2024-02-09,5,False,None,Email,215,0
4896,2024-02-05,2024-02-11,6,False,Unclear,Unspecified,123,0
4897,2024-02-06,2024-02-14,8,False,None,Unspecified,87,0
4898,2024-02-07,2024-02-16,9,False,Unclear,Unspecified,93,0
4899,2024-02-08,2024-02-14,6,True,None,Third-party,38,0
4900,2024-02-09,2024-02-17,8,False,None,Email,99,0
4901,2024-02-10,2024-02-19,9,False,Unclear,Email,194,0
4902,2024-02-11,2024-02-19,8,False,Unclear,Email,56,0
4903,2024-02-12,2024-02-18,6,False,Unclear,Third-party,251,0
4904,2024-02-13,2024-02-18,5,False,None,Email,173,0
4905,2024-02-14,2024-02-21,7,False,Unclear,Third-party,189,0
4906,2024-02-15,2024-02-19,4,True,Unclear,Unspecified,232,0
4907,2024-02-16,2024-02-23,7,False,None,Third-party,143,0
4908,2024-02-17,2024-02-24,7,True,Unclear,Email,142,0
4909,2024-02-18,2024-02-23,5,False,Unclear,Third-party,299,0
4910,2024-02-19,2024-02-25,6,False,Unclear,Email,58,0
4911,2024-02-20,2024-04-01,41,True,Form,Email,4147,1
4912,2024-02-21,2024-02-25,4,True,None,Third-party,258,0
4913,2024-02-22,2024-03-02,9,True,None,Third-party,30,0
4914,2024-02-23,2024-03-03,9,False,None,Email,273,0
4915,2024-02-24,2024-03-04,9,False,Unclear,Email,151,0
4916,2024-02-25,2024-03-02,6,False,Unclear,Unspecified,201,0
4917,2024-02-26,2024-02-29,3,False,Unclear,Unspecified,215,0
4918,2024-02-27,2024-03-06,8,False,Unclear,Email,115,0
4919,2024-02-28,2024-03-05,6,False,Unclear,Unspecified,225,0
4920,2024-02-29,2024-03-10,10,False,Unclear,Email,122,0
4921,2024-03-01,2024-03-10,9,False,None,Unspecified,160,0
4922,2024-03-02,2024-03-05,3,True,Unclear,Unspecified,291,0
4923,2024-03-03,2024-03-13,10,False,None,Email,116,0
4924,2024-03-04,2024-03-08,4,False,Unclear,Email,40,0
4925,2024-03-05,2024-03-12,7,False,Unclear,Email,266,0
4926,2024-03-06,2024-03-12,6,True,None,Email,218,0
4927,2024-03-07,2024-03-10,3,False,None,Third-party,71,0
4928,2024-03-08,2024-03-12,4,False,Unclear,Third-party,111,0
4929,2024-03-09,2024-03-12,3,False,None,Third-party,279,0
4930,2024-03-10,2024-03-15,5,False,None,Third-party,203,0
4931,2024-03-11,2024-03-20,9,False,Unclear,Email,292,0
4932,2024-03-12,2024-03-17,5,False,Unclear,Unspecified,115,0
4933,2024-03-13,2024-03-21,8,False,None,Email,201,0
4934,2024-03-14,2024-03-22,8,False,Unclear,Third-party,195,0
4935,2024-03-15,2024-03-23,8,False,None,Unspecified,235,0
4936,2024-03-16,2024-03-22,6,False,None,Third-party,283,0
4937,2024-03-17,2024-03-26,9,False,Unclear,Unspecified,217,0
4938,2024-03-18,2024-03-25,7,False,None,Third-party,80,0
4939,2024-03-19,2024-03-26,7,False,Unclear,Email,120,0
4940,2024-03-20,2024-05-04,45,True,Interview,LinkedIn,4778,1
4941,2024-03-21,2024-03-31,10,False,Unclear,Unspecified,270,0
4942,2024-03-22,2024-03-30,8,False,None,Email,284,0
4943,2024-03-23,2024-04-02,10,True,None,Email,138,0
4944,2024-03-24,2024-04-03,10,False,None,Third-party,153,0
4945,2024-03-25,2024-03-28,3,False,Unclear,Third-party,163,0
4946,2024-03-26,2024-04-05,10,False,Unclear,Unspecified,81,0
4947,2024-03-27,2024-04-01,5,False,None,Email,76,0
4948,2024-03-28,2024-04-02,5,False,Unclear,Third-party,156,0
4949,2024-03-29,2024-04-05,7,False,Unclear,Third-party,215,0
4950,2024-03-30,2024-04-05,6,True,Unclear,Unspecified,244,0
